,Pavg,Pdet,Front_Pavg,Front_Pdet,Mismatch_rel,Front_Mismatch_rel,MAD/G_Total,Front_MAD/G_Total,MAD/G_Total**2,Front_MAD/G_Total**2,poat,gfront,grear,bifi_ratio,stdev,POAT_Irradiance_cell_0,POAT_Irradiance_cell_1,POAT_Irradiance_cell_2,POAT_Irradiance_cell_3,POAT_Irradiance_cell_4,POAT_Irradiance_cell_5,POAT_Irradiance_cell_6,POAT_Irradiance_cell_7,POAT_Irradiance_cell_8,POAT_Irradiance_cell_9,POAT_Irradiance_cell_10,POAT_Irradiance_cell_11,FrontIrradiance_cell_0,FrontIrradiance_cell_1,FrontIrradiance_cell_2,FrontIrradiance_cell_3,FrontIrradiance_cell_4,FrontIrradiance_cell_5,FrontIrradiance_cell_6,FrontIrradiance_cell_7,FrontIrradiance_cell_8,FrontIrradiance_cell_9,FrontIrradiance_cell_10,FrontIrradiance_cell_11,BackIrradiance_cell_0,BackIrradiance_cell_1,BackIrradiance_cell_2,BackIrradiance_cell_3,BackIrradiance_cell_4,BackIrradiance_cell_5,BackIrradiance_cell_6,BackIrradiance_cell_7,BackIrradiance_cell_8,BackIrradiance_cell_9,BackIrradiance_cell_10,BackIrradiance_cell_11
irr_1axis_2021-04-01_0800.csv,18.73236917927779,18.714955062475816,18.73236917927779,18.714955062475816,0.09296270341093305,0.09296270341093305,39038584.847141914,39038584.847141914,1524011106867498.2,1524011106867498.2,74.1462975,74.1462975,0.0,0.0,0.010095412195912286,73.85744333333334,73.29088,75.13350666666666,74.39038,73.46758666666666,74.85453333333334,74.29592666666667,73.29282333333333,75.00705333333333,74.03611666666667,73.10689333333333,75.02242666666666,73.85744333333334,73.29088,75.13350666666666,74.39038,73.46758666666666,74.85453333333334,74.29592666666667,73.29282333333333,75.00705333333333,74.03611666666667,73.10689333333333,75.02242666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_1axis_2021-04-01_0900.csv,173.2739409701971,173.19842983198583,173.2739409701971,173.19842983198583,0.04357905048412647,0.04357905048412647,5255083.551295105,5255083.551295105,27615903131092.375,27615903131092.375,550.8126555555556,550.8126555555556,0.0,0.0,0.006399872016058056,550.6550666666666,546.4715333333334,554.1868000000001,550.2848,545.7946333333334,555.6713,551.6116666666666,548.0553,553.716,551.9958999999999,546.2244,555.0844666666667,550.6550666666666,546.4715333333334,554.1868000000001,550.2848,545.7946333333334,555.6713,551.6116666666666,548.0553,553.716,551.9958999999999,546.2244,555.0844666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_1axis_2021-04-01_1000.csv,256.0565597116966,256.0515829131748,256.0565597116966,256.0515829131748,0.0019436325034689617,0.0019436325034689617,3610966.927609234,3610966.927609234,13039082152287.672,13039082152287.672,801.6042749999998,801.6042749999998,0.0,0.0,0.0012893739507527752,801.6680666666666,799.7655666666666,802.0139333333333,801.7975666666667,800.0178999999999,803.2676666666666,801.6214666666666,800.9275333333334,802.3955,801.5408000000001,801.3233333333334,802.9119666666666,801.6680666666666,799.7655666666666,802.0139333333333,801.7975666666667,800.0178999999999,803.2676666666666,801.6214666666666,800.9275333333334,802.3955,801.5408000000001,801.3233333333334,802.9119666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_1axis_2021-04-01_1100.csv,272.3309740487859,272.33037389048843,272.3309740487859,272.33037389048843,0.0002203782729992554,0.0002203782729992554,3400781.7616490684,3400781.7616490684,11565316590364.941,11565316590364.941,851.1473916666667,851.1473916666667,0.0,0.0,0.0006881049158291767,851.5159666666667,851.5763999999999,850.5675333333332,851.4681666666667,851.1142333333333,851.4535333333333,851.4134666666665,851.4955,851.7774,850.735,849.6892666666666,850.9622333333333,851.5159666666667,851.5763999999999,850.5675333333332,851.4681666666667,851.1142333333333,851.4535333333333,851.4134666666665,851.4955,851.7774,850.735,849.6892666666666,850.9622333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_1axis_2021-04-01_1200.csv,264.2178542423493,264.217995315535,264.2178542423493,264.217995315535,-5.3392752775494046e-05,-5.3392752775494046e-05,3502420.6129849562,3502420.6129849562,12266950150261.916,12266950150261.916,826.4474333333333,826.4474333333333,0.0,0.0,0.0006156886435544634,826.6424000000001,826.6497333333333,826.0357666666665,826.1485333333334,826.1642,826.2788999999999,826.3431,826.9359666666666,825.8133333333334,826.9360333333334,827.5391,825.8821333333334,826.6424000000001,826.6497333333333,826.0357666666665,826.1485333333334,826.1642,826.2788999999999,826.3431,826.9359666666666,825.8133333333334,826.9360333333334,827.5391,825.8821333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_1axis_2021-04-01_1300.csv,255.23471073260575,255.2344216014394,255.23471073260575,255.2344216014394,0.00011328050386794075,0.00011328050386794075,3622223.6817950485,3622223.6817950485,13120504400956.877,13120504400956.877,799.1131361111111,799.1131361111111,0.0,0.0,0.00013550191176048734,799.1811666666666,799.1836666666667,799.1639,799.1664,799.1689,799.1491666666666,799.1516666666666,799.1541666666666,799.1344333333333,799.1369333333332,798.8847333333333,798.8825,799.1811666666666,799.1836666666667,799.1639,799.1664,799.1689,799.1491666666666,799.1516666666666,799.1541666666666,799.1344333333333,799.1369333333332,798.8847333333333,798.8825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_1axis_2021-04-01_1400.csv,257.9958877586441,257.9959129961799,257.9958877586441,257.9959129961799,-9.782146562997696e-06,-9.782146562997696e-06,3584578.8584713214,3584578.8584713214,12849205592599.562,12849205592599.562,807.5053277777778,807.5053277777778,0.0,0.0,3.2087101952726344e-05,807.5009333333334,807.5323,807.4719333333334,807.5033333333334,807.5347333333333,807.4743333333332,807.5057,807.5371333333334,807.4767,807.5081333333334,807.5395333333332,807.4791666666666,807.5009333333334,807.5323,807.4719333333334,807.5033333333334,807.5347333333333,807.4743333333332,807.5057,807.5371333333334,807.4767,807.5081333333334,807.5395333333332,807.4791666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_1axis_2021-04-01_1500.csv,268.68870328967154,268.6851089373634,268.68870328967154,268.6851089373634,0.0013377385294290889,0.0013377385294290889,3445689.3246418107,3445689.3246418107,11872774921950.537,11872774921950.537,840.0544138888887,840.0544138888887,0.0,0.0,0.0007892214991466128,839.2629000000001,839.3131,839.9919666666668,839.8119,839.3109,840.1713666666668,840.2307000000001,839.3087,840.5102666666667,840.8901999999999,841.0225,840.8284666666667,839.2629000000001,839.3131,839.9919666666668,839.8119,839.3109,840.1713666666668,840.2307000000001,839.3087,840.5102666666667,840.8901999999999,841.0225,840.8284666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_1axis_2021-04-01_1600.csv,272.54479109260325,272.54108241488325,272.54479109260325,272.54108241488325,0.0013607589802546727,0.0013607589802546727,3398182.1965370816,3398182.1965370816,11547642240861.584,11547642240861.584,851.7985083333334,851.7985083333334,0.0,0.0,0.001042994539039766,852.7611,853.3846333333335,851.2517333333332,851.5838333333332,853.4023333333333,851.6183666666666,851.0213666666667,851.2487666666667,851.6358,851.0258333333333,851.7181333333334,850.9301999999999,852.7611,853.3846333333335,851.2517333333332,851.5838333333332,853.4023333333333,851.6183666666666,851.0213666666667,851.2487666666667,851.6358,851.0258333333333,851.7181333333334,850.9301999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_1axis_2021-04-01_1700.csv,239.93065063046987,239.9039912225557,239.93065063046987,239.9039912225557,0.011111297303656897,0.011111297303656897,3845212.1529198056,3845212.1529198056,14785656500962.166,14785656500962.166,752.7716055555555,752.7716055555555,0.0,0.0,0.0034230656245109225,753.9689,755.9726,749.0563666666667,751.8645999999999,755.8867333333334,750.2717333333334,752.9412333333333,755.5463,749.8538333333335,752.5351666666667,755.3703,749.9915,753.9689,755.9726,749.0563666666667,751.8645999999999,755.8867333333334,750.2717333333334,752.9412333333333,755.5463,749.8538333333335,752.5351666666667,755.3703,749.9915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
