,Pavg,Pdet,Front_Pavg,Front_Pdet,Mismatch_rel,Front_Mismatch_rel,MAD/G_Total,Front_MAD/G_Total,MAD/G_Total**2,Front_MAD/G_Total**2,poat,gfront,grear,bifi_ratio,stdev,POAT_Irradiance_cell_0,POAT_Irradiance_cell_1,POAT_Irradiance_cell_2,POAT_Irradiance_cell_3,POAT_Irradiance_cell_4,POAT_Irradiance_cell_5,POAT_Irradiance_cell_6,POAT_Irradiance_cell_7,POAT_Irradiance_cell_8,POAT_Irradiance_cell_9,POAT_Irradiance_cell_10,POAT_Irradiance_cell_11,FrontIrradiance_cell_0,FrontIrradiance_cell_1,FrontIrradiance_cell_2,FrontIrradiance_cell_3,FrontIrradiance_cell_4,FrontIrradiance_cell_5,FrontIrradiance_cell_6,FrontIrradiance_cell_7,FrontIrradiance_cell_8,FrontIrradiance_cell_9,FrontIrradiance_cell_10,FrontIrradiance_cell_11,BackIrradiance_cell_0,BackIrradiance_cell_1,BackIrradiance_cell_2,BackIrradiance_cell_3,BackIrradiance_cell_4,BackIrradiance_cell_5,BackIrradiance_cell_6,BackIrradiance_cell_7,BackIrradiance_cell_8,BackIrradiance_cell_9,BackIrradiance_cell_10,BackIrradiance_cell_11
irr_Chile_Vertical_1.csv,0.011093908539861185,0.011093885125962814,0.0,0.0,0.00021105184242742325,,4984702.714517092,7994177.091507254,24847261152114.07,63906867370379.38,1.2443318090277777,0.6987125229166665,0.5456192861111111,0.7808923816529127,0.05640129204433061,1.1864623041666666,1.18643475,1.33063105,1.2534947666666667,1.1790548416666666,1.1804259833333335,1.3260380833333334,1.253205225,1.1814934375,1.1826700374999999,1.3242382625,1.3478329666666666,0.6815239750000001,0.7037691875000001,0.7156497125,0.6855461125,0.67915375,0.7026527875,0.7150685125,0.686658925,0.6805772125,0.7028693,0.7145657,0.7165151,0.5049383291666666,0.4826655625,0.6149813375,0.5679486541666667,0.4999010916666667,0.47777319583333333,0.6109695708333334,0.5665463000000001,0.500916225,0.47980073749999996,0.6096725625,0.6313178666666667
irr_Chile_Vertical_10.csv,231.76026879691787,229.25587928130562,38.18141232931542,33.60034385306988,1.0805948442382771,11.998164019533206,6442.143158594891,31579.364076468402,41501208.475830965,997256235.474143,962.8199798611112,176.87600138888888,785.9439784722222,4.443474367922895,0.037312446700605184,933.8887083333334,925.8512458333332,1003.4687208333334,973.4079458333333,934.1803458333333,924.4917499999999,1000.6540499999999,973.0662875,936.5009375,928.3907458333334,1003.6942208333335,1016.2448,143.14094166666666,180.34210833333333,204.72635833333334,156.146775,144.05986249999998,180.63601666666665,205.10031666666666,159.5691375,148.61169999999998,183.72694166666668,206.34139166666665,210.11046666666667,790.7477666666667,745.5091375,798.7423625,817.2611708333333,790.1204833333333,743.8557333333333,795.5537333333332,813.49715,787.8892375,744.6638041666668,797.3528291666668,806.1343333333334
irr_Chile_Vertical_11.csv,210.55195094039385,208.77903652471645,24.190816941464163,22.056129270906766,0.8420318157865552,8.824371974385215,7074.786750868674,47349.8871101103,50052607.57026693,2242011809.3401895,876.7224178819444,117.96504670138889,758.7573711805557,6.432052479928551,0.030941248863167705,861.7519229166667,844.7034708333334,906.9990958333333,890.9101958333333,858.7286833333334,841.7603833333333,902.9366833333335,890.6806020833334,861.2937770833332,844.5554041666667,903.2806291666665,913.0681666666666,100.46957708333332,119.78369166666667,134.05984166666667,107.58505,99.77155,118.07118750000001,132.87911250000002,109.25065624999999,103.09949375,121.05515,133.72205,135.8332,761.2823458333334,724.9197791666668,772.9392541666666,783.3251458333333,758.9571333333333,723.6891958333333,770.0575708333334,781.4299458333334,758.1942833333333,723.5002541666667,769.5585791666665,777.2349666666665
irr_Chile_Vertical_12.csv,98.4869946420774,54.764196534505956,14.239359569634054,13.82838188817317,44.39448910637324,2.8862090282298,14641.598870576809,74491.04063942876,214376417.48687607,5548915135.545027,423.6302470138888,74.98393895833333,348.6463080555555,4.649613142479611,0.3328400670742055,392.78170291666663,215.64876875,526.9934012499999,549.88782125,394.22157749999997,215.2639266666667,524.2023466666666,550.2253770833333,396.1730320833333,216.35505,525.17037,576.63959,69.65708833333333,76.26262916666667,80.58292416666667,71.09191291666667,68.53545166666666,75.27289,79.99577,71.80927291666667,69.66126166666666,75.79072458333333,80.20575208333334,80.94159,323.1246145833333,139.38613958333332,446.41047708333326,478.79590833333333,325.68612583333334,139.99103666666667,444.2065766666666,478.4161041666666,326.51177041666665,140.56432541666666,444.96461791666667,495.698
irr_Chile_Vertical_13.csv,6.600221741527549,6.055948137838654,2.2615479998317793,2.2570042744143897,8.246292700507496,0.2009121812903203,152666.29199412352,287123.80824603507,23306996711.23498,82440081261.70592,40.62864215277778,19.453739062500002,21.174903090277777,1.0884747154389243,0.12856422602297493,36.86436125,35.28399625,46.73199375,42.34294125,36.59553125000001,35.16155333333333,46.249473333333334,42.02651208333334,36.488913333333336,35.1934575,46.371022499999995,48.23395,18.95032375,19.60095,19.97487,19.08088375,18.868772500000002,19.53815125,19.937698750000003,19.097515,18.899743750000003,19.543478750000002,19.94295125,20.00953,17.914037500000003,15.683046250000002,26.757123750000005,23.2620575,17.726758750000002,15.623402083333335,26.31177458333333,22.928997083333336,17.589169583333334,15.64997875,26.42807125,28.22442
irr_Chile_Vertical_2.csv,51.11139903706547,50.90314987014682,44.108843735741324,44.1038471110446,0.407441726976856,0.01132794304621143,26912.93383204237,27717.68651907778,724306007.4478909,768270145.969866,230.47001062500007,201.5186815972222,28.951329027777778,0.14366573261750065,0.0219116310284007,227.28315583333332,225.27163625000003,236.31979375,232.02931583333333,226.25038458333336,224.6254629166667,235.87422041666665,231.96555083333334,226.71181708333333,225.49478291666665,236.02914041666668,237.78486666666666,200.7751875,201.72433750000002,202.2933625,200.89511666666667,200.5277041666667,201.52870000000001,202.25029999999998,200.81979583333333,200.63800833333332,201.95544166666664,202.37329166666666,202.44293333333331,26.507968333333334,23.54729875,34.02643125,31.13419916666667,25.72268041666667,23.09676291666667,33.62392041666667,31.145755,26.07380875,23.53934125,33.655848750000004,35.34193333333334
irr_Chile_Vertical_3.csv,167.14519058782412,166.56260025063713,149.6306285618946,149.6186049882923,0.34855345531518367,0.008035502970130892,8848.365541388897,8862.17638495121,78293572.75403844,78538170.2779869,700.9909476736111,630.2776430555556,70.71330461805556,0.11219389644735116,0.01963198821418851,692.7953691666667,687.6050616666668,717.6791916666666,704.8953570833332,688.8373395833332,684.9636966666667,715.5248766666667,705.5495670833333,691.0078158333333,686.6848962500001,715.7518537499999,720.5963466666666,628.8865125,630.7715000000001,631.7642999999999,628.8183291666666,628.2157666666666,630.5404375,631.8454625,629.1315708333333,628.4816708333333,630.5728041666667,632.0302291666666,632.2731333333332,63.90885666666667,56.83356166666667,85.91489166666668,76.07702791666665,60.62157291666666,54.42325916666667,83.67941416666666,76.41799625,62.526145,56.11209208333334,83.72162458333334,88.32321333333334
irr_Chile_Vertical_4.csv,228.668704725613,227.190788120545,207.85934751290753,207.85900607261334,0.6463134545854814,0.00016426506590505596,6527.658095013544,6451.390436826174,42610320.20539585,41620438.56837221,950.2066523611112,865.8027597222222,84.40389263888889,0.09748628274870413,0.027255214620853643,930.0500812500001,922.1613333333332,981.1067333333334,958.1289999999999,927.9643262499999,920.0463029166666,977.3731004166666,962.2394020833333,935.5803420833333,924.6066766666667,977.2262966666667,985.9962333333333,865.1856958333334,866.15825,866.6849500000001,865.1874833333333,864.8887083333333,866.0493583333333,866.4895083333333,865.1442416666666,864.9409541666666,866.0733708333333,866.3889958333333,866.4416,64.86438541666666,56.003083333333336,114.42178333333334,92.94151666666666,63.07561791666666,53.99694458333333,110.88359208333333,97.09516041666666,70.63938791666666,58.533305833333344,110.83730083333336,119.55463333333334
irr_Chile_Vertical_5.csv,233.54240687805387,230.80158489232562,200.272936926622,200.27008415471605,1.173586425851724,0.0014244420388109802,6393.877179680419,6689.310341032503,40881665.38883804,44746872.83864438,970.0880970833333,835.008597222222,135.07949986111115,0.1617701905231549,0.03962703814399592,934.4259820833333,931.4255470833334,1012.9674495833333,975.7733291666666,935.7615729166666,933.02539375,1012.0192562500001,983.2274416666667,944.6686191666666,935.5287766666667,1014.5331966666666,1027.7006000000001,834.3405083333333,835.2694833333334,835.7225833333333,834.183225,833.9627375,835.2771625,835.6793375000001,834.2590958333333,834.0644333333333,835.3311916666667,835.9547416666667,836.0586666666667,100.08547375,96.15606375,177.24486625,141.59010416666666,101.79883541666666,97.74823124999999,176.33991874999998,148.96834583333333,110.60418583333333,100.19758500000002,178.578455,191.64193333333333
irr_Chile_Vertical_6.csv,212.28758066414457,209.35018799123233,162.598335810201,162.59914007703026,1.3836855946648257,-0.0004946341087901374,7018.466222384798,8183.003456815067,49258868.11475634,66961545.57424733,883.7577826388889,682.5894274305555,201.16835520833334,0.29471355272170485,0.04359226162205531,846.5692875,845.7329500000001,925.93505,886.6477333333335,846.9964083333333,846.9221249999998,927.063675,898.4120791666667,860.1103166666666,851.1485708333332,928.3445958333333,941.2106,682.1985416666666,682.947,683.123,681.696125,681.4005999999999,682.5307083333332,683.5293583333333,682.0803625,681.6487999999999,682.6877,683.5441,683.6868333333333,164.37074583333336,162.78595,242.81204999999997,204.95160833333335,165.59580833333334,164.39141666666666,243.53431666666668,216.33171666666667,178.46151666666665,168.46087083333333,244.80049583333334,257.5237666666667
irr_Chile_Vertical_7.csv,173.54927163288133,171.0231600620492,106.93512324823824,106.9290297752803,1.4555587281148519,0.00569828955430296,8533.18285556729,12199.944948133567,72815209.64654751,148838656.73748973,726.8828350694445,457.8407253472223,269.04210972222216,0.5876325429944727,0.03830516727536591,714.3425083333334,688.4963708333333,752.3267958333332,748.6024916666667,716.1564041666667,686.971375,750.1458250000001,749.4960666666666,718.9008166666667,689.0808583333334,749.0406083333335,759.0339000000001,456.3698166666666,458.50935000000004,459.0950499999999,456.79375,456.4615875,458.38813749999997,458.8755625,457.1902583333333,456.74985833333335,457.92665833333336,458.7922083333334,458.9364666666667,257.9726916666667,229.9870208333333,293.2317458333333,291.80874166666666,259.69481666666667,228.5832375,291.2702625,292.30580833333335,262.15095833333334,231.1542,290.2484,300.09743333333336
