x,y,z,rearZ,mattype,rearMat,Wm2Front,Wm2Back,Back/FrontRatio
0.478231,-0.6206347,1.094744,1.053104,a2.1.a0.0.0.cellPVmodule.6457,a2.1.a0.0.0.cellPVmodule.2310,336.0314,157.14833333333334,0.467658277396267
0.3973435,-0.6206347,1.105393,1.063753,a2.1.a0.1.0.cellPVmodule.6457,a2.1.a0.1.0.cellPVmodule.2310,336.0332333333333,153.74663333333334,0.4575326501952629
0.3164559,-0.6206347,1.116042,1.074402,a2.1.a0.1.0.cellPVmodule.6457,a2.1.a0.1.0.cellPVmodule.2310,336.04196666666667,150.34440000000004,0.4473963597313797
0.2355683,-0.6206347,1.126692,1.085051,a2.1.a0.2.0.cellPVmodule.6457,a2.1.a0.2.0.cellPVmodule.2310,336.0507666666667,139.33383333333336,0.41462014830453214
0.1546808,-0.6206347,1.137341,1.0957,a2.1.a0.3.0.cellPVmodule.6457,a2.1.a0.3.0.cellPVmodule.2310,336.0595666666666,136.53123333333332,0.40626972300727143
0.07379322,-0.6206347,1.14799,1.106349,a2.1.a0.3.0.cellPVmodule.6457,a2.1.a0.3.0.cellPVmodule.2310,336.06829999999997,130.40786666666665,0.3880386178287236
-0.007094337,-0.6206347,1.158639,1.116998,a2.1.a0.4.0.cellPVmodule.6457,a2.1.a0.4.0.cellPVmodule.2310,336.0771,132.61493333333334,0.39459558160241137
-0.08798189,-0.6206347,1.169288,1.127647,a2.1.a0.4.0.cellPVmodule.6457,a2.1.a0.4.0.cellPVmodule.2310,336.08593333333334,131.89873333333333,0.3924542142271127
-0.1688695,-0.6206347,1.179937,1.138296,a2.1.a0.5.0.cellPVmodule.6457,a2.1.a0.5.0.cellPVmodule.2310,336.0947,143.20076666666668,0.4260714036706411
-0.249757,-0.6206347,1.190586,1.148945,a2.1.a0.6.0.cellPVmodule.6457,a2.1.a0.6.0.cellPVmodule.2310,336.1035,145.65793333333332,0.43337097043726974
-0.3306446,-0.6206347,1.201235,1.159594,a2.1.a0.6.0.cellPVmodule.6457,a2.1.a0.6.0.cellPVmodule.2310,336.11226666666664,152.64633333333333,0.45415146759058805
-0.4115321,-0.6206347,1.211884,1.170243,a2.1.a0.7.0.cellPVmodule.6457,a2.1.a0.7.0.cellPVmodule.2310,336.12106666666665,156.1633,0.4646029388926365
0.478231,-0.4433105,1.094744,1.053104,a2.1.a2.0.0.cellPVmodule.6457,a2.1.a2.0.0.cellPVmodule.2310,336.0345333333333,157.16093333333333,0.46769141279305193
0.3973435,-0.4433105,1.105393,1.063753,a2.1.a2.1.0.cellPVmodule.6457,a2.1.a2.1.0.cellPVmodule.2310,336.04333333333335,150.9729,0.4492648291445673
0.3164559,-0.4433105,1.116042,1.074402,a2.1.a2.1.0.cellPVmodule.6457,a2.1.a2.1.0.cellPVmodule.2310,336.0521,146.7767,0.4367663919779345
0.2355683,-0.4433105,1.126692,1.085051,a2.1.a2.2.0.cellPVmodule.6457,a2.1.a2.2.0.cellPVmodule.2310,336.0609,138.8649,0.4132122683350895
