,Pavg,Pdet,Front_Pavg,Front_Pdet,Mismatch_rel,Front_Mismatch_rel,MAD/G_Total,Front_MAD/G_Total,MAD/G_Total**2,Front_MAD/G_Total**2,poat,gfront,grear,bifi_ratio,stdev,POAT_Irradiance_cell_0,POAT_Irradiance_cell_1,POAT_Irradiance_cell_2,POAT_Irradiance_cell_3,POAT_Irradiance_cell_4,POAT_Irradiance_cell_5,POAT_Irradiance_cell_6,POAT_Irradiance_cell_7,POAT_Irradiance_cell_8,POAT_Irradiance_cell_9,POAT_Irradiance_cell_10,POAT_Irradiance_cell_11,FrontIrradiance_cell_0,FrontIrradiance_cell_1,FrontIrradiance_cell_2,FrontIrradiance_cell_3,FrontIrradiance_cell_4,FrontIrradiance_cell_5,FrontIrradiance_cell_6,FrontIrradiance_cell_7,FrontIrradiance_cell_8,FrontIrradiance_cell_9,FrontIrradiance_cell_10,FrontIrradiance_cell_11,BackIrradiance_cell_0,BackIrradiance_cell_1,BackIrradiance_cell_2,BackIrradiance_cell_3,BackIrradiance_cell_4,BackIrradiance_cell_5,BackIrradiance_cell_6,BackIrradiance_cell_7,BackIrradiance_cell_8,BackIrradiance_cell_9,BackIrradiance_cell_10,BackIrradiance_cell_11
irr_Sudafrica_Horizontal_1.csv,0.0,0.0,0.0,0.0,,,5937984.087584734,5937984.087584734,35259655024409.51,35259655024409.51,0.9877348791666668,0.9877348791666668,0.0,0.0,7.514555772226034e-07,0.9877358875,0.98773575,0.98773605,0.9877350999999999,0.9877346499999999,0.98773495,0.98773525,0.9877343000000001,0.9877338125,0.98773405,0.98773435,0.9877344,0.9877358875,0.98773575,0.98773605,0.9877350999999999,0.9877346499999999,0.98773495,0.98773525,0.9877343000000001,0.9877338125,0.98773405,0.98773435,0.9877344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_Sudafrica_Horizontal_10.csv,147.3690371834824,147.3690351795208,147.3690371834824,147.3690351795208,1.3598253900681812e-06,1.3598253900681812e-06,9442.389922716198,9442.389922716198,89158727.45261241,89158727.45261241,621.1514291666666,621.1514291666666,0.0,0.0,2.020246196480167e-05,621.1423749999999,621.1357875,621.1285124999999,621.1483625,621.1573625,621.1500875,621.1428125,621.162725,621.171725,621.1643875,621.1571125,621.1559,621.1423749999999,621.1357875,621.1285124999999,621.1483625,621.1573625,621.1500875,621.1428125,621.162725,621.171725,621.1643875,621.1571125,621.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_Sudafrica_Horizontal_11.csv,100.07157773817544,100.07158278531578,100.07157773817544,100.07158278531578,-5.043530308057598e-06,-5.043530308057598e-06,13637.956541302376,13637.956541302376,185993858.62245226,185993858.62245226,430.0610562500001,430.0610562500001,0.0,0.0,2.7441786390148682e-05,430.04827500000005,430.0456875,430.04141250000004,430.05663749999997,430.0640625,430.05978749999997,430.0555125000001,430.07073750000006,430.0781625,430.07388749999996,430.0696125,430.0689,430.04827500000005,430.0456875,430.04141250000004,430.05663749999997,430.0640625,430.05978749999997,430.0555125000001,430.07073750000006,430.0781625,430.07388749999996,430.0696125,430.0689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_Sudafrica_Horizontal_12.csv,46.234678335050276,46.23467337933987,46.234678335050276,46.23467337933987,1.071860039303374e-05,1.071860039303374e-05,27889.056238265177,27889.056238265177,777799457.8611178,777799457.8611178,210.30306458333337,210.30306458333337,0.0,0.0,5.1092132529583795e-05,210.288925,210.288975,210.287025,210.2980125,210.303825,210.3018875,210.3000125,210.31095,210.3167625,210.314875,210.312925,210.3126,210.288925,210.288975,210.287025,210.2980125,210.303825,210.3018875,210.3000125,210.31095,210.3167625,210.314875,210.312925,210.3126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_Sudafrica_Horizontal_13.csv,4.5317506005853145,4.531750798620283,4.5317506005853145,4.531750798620283,-4.369944122117886e-06,-4.369944122117886e-06,191279.7138199299,191279.7138199299,36587928919.03428,36587928919.03428,30.662707916666662,30.662707916666662,0.0,0.0,1.3581729234632599e-05,30.66211,30.66216,30.66216,30.6624725,30.66266,30.66266,30.66266,30.662972500000002,30.66316,30.66316,30.66316,30.66316,30.66211,30.66216,30.66216,30.6624725,30.66266,30.66266,30.66266,30.662972500000002,30.66316,30.66316,30.66316,30.66316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_Sudafrica_Horizontal_2.csv,10.916098068086383,10.91609901559259,10.916098068086383,10.91609901559259,-8.679898272134778e-06,-8.679898272134778e-06,97476.54870901287,97476.54870901287,9501677548.22056,9501677548.22056,60.16989802083333,60.16989802083333,0.0,0.0,6.83436317379663e-05,60.17641,60.17511375,60.17483625,60.172258750000005,60.1705975,60.170313750000005,60.17003625,60.16745875,60.16580125,60.1655225,60.1652375,60.16519,60.17641,60.17511375,60.17483625,60.172258750000005,60.1705975,60.170313750000005,60.17003625,60.16745875,60.16580125,60.1655225,60.1652375,60.16519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_Sudafrica_Horizontal_3.csv,58.05996587971673,58.05996719310023,58.05996587971673,58.05996719310023,-2.262115529561015e-06,-2.262115529561015e-06,22642.379082436266,22642.379082436266,512677330.51274735,512677330.51274735,259.0343520833333,259.0343520833333,0.0,0.0,5.710606313859589e-05,259.0591,259.052575,259.049425,259.04365,259.0389625,259.03587500000003,259.03272499999997,259.02695,259.0222625,259.019175,259.01602499999996,259.0155,259.0591,259.052575,259.049425,259.04365,259.0389625,259.03587500000003,259.03272499999997,259.02695,259.0222625,259.019175,259.01602499999996,259.0155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_Sudafrica_Horizontal_4.csv,110.85790788010641,110.85788984164431,110.85790788010641,110.85788984164431,1.6271696310354855e-05,1.6271696310354855e-05,12382.696903565711,12382.696903565711,153331182.60557586,153331182.60557586,473.65723645833344,473.65723645833344,0.0,0.0,3.382826275700371e-05,473.6853375,473.6759125,473.6699875,473.668125,473.66467500000005,473.65881250000007,473.6528875,473.651025,473.6475750000001,473.64172500000006,473.63587500000006,473.6349,473.6853375,473.6759125,473.6699875,473.668125,473.66467500000005,473.65881250000007,473.6528875,473.651025,473.6475750000001,473.64172500000006,473.63587500000006,473.6349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_Sudafrica_Horizontal_5.csv,155.90766880346027,155.9076652314183,155.90766880346027,155.9076652314183,2.291126548925604e-06,2.291126548925604e-06,8946.136778483768,8946.136778483768,80033363.25933993,80033363.25933993,655.6074583333333,655.6074583333333,0.0,0.0,2.3653884912285676e-05,655.6350125,655.6237375,655.6149625,655.6189375,655.617775,655.608925,655.6000750000001,655.6041,655.602975,655.5941124999999,655.5851875000001,655.5837,655.6350125,655.6237375,655.6149625,655.6189375,655.617775,655.608925,655.6000750000001,655.6041,655.602975,655.5941124999999,655.5851875000001,655.5837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_Sudafrica_Horizontal_6.csv,187.8771663047862,187.87715299771182,187.8771663047862,187.87715299771182,7.082858772378131e-06,7.082858772378131e-06,7473.56115370917,7473.56115370917,55854116.31823074,55854116.31823074,784.7870479166668,784.7870479166668,0.0,0.0,1.6175992594972995e-05,784.8097499999999,784.79725,784.78675,784.796625,784.7983874999999,784.7879624999999,784.7775375,784.7874250000001,784.7891875,784.7787625,784.7683375,784.7666,784.8097499999999,784.79725,784.78675,784.796625,784.7983874999999,784.7879624999999,784.7775375,784.7874250000001,784.7891875,784.7787625,784.7683375,784.7666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_Sudafrica_Horizontal_7.csv,203.51089020811358,203.51090145703822,203.51089020811358,203.51090145703822,-5.527431284235718e-06,-5.527431284235718e-06,6915.207934666478,6915.207934666478,47820100.77967421,47820100.77967421,848.1529479166667,848.1529479166667,0.0,0.0,1.3377101143034726e-05,848.1705875,848.1563249999999,848.143875,848.1606125,848.1657124999999,848.153325,848.140875,848.15755,848.1626125,848.1502375000001,848.1378625,848.1358,848.1705875,848.1563249999999,848.143875,848.1606125,848.1657124999999,848.153325,848.140875,848.15755,848.1626125,848.1502375000001,848.1378625,848.1358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_Sudafrica_Horizontal_8.csv,201.04479226623207,201.0447982486189,201.04479226623207,201.0447982486189,-2.9756487407439636e-06,-2.9756487407439636e-06,6997.817464380589,6997.817464380589,48969449.26478997,48969449.26478997,838.1404666666667,838.1404666666667,0.0,0.0,1.245077092503955e-05,838.1482,838.1352,838.1232,838.1442625,838.1520625,838.1400125000001,838.1280875,838.1490375,838.1568374999999,838.1449,838.1329000000001,838.1309,838.1482,838.1352,838.1232,838.1442625,838.1520625,838.1400125000001,838.1280875,838.1490375,838.1568374999999,838.1449,838.1329000000001,838.1309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irr_Sudafrica_Horizontal_9.csv,182.61769425769108,182.6176808693665,182.61769425769108,182.6176808693665,7.331340285077204e-06,7.331340285077204e-06,7681.350985480902,7681.350985480902,59003152.96214842,59003152.96214842,763.557609375,763.557609375,0.0,0.0,1.6555176085405727e-05,763.5560249999999,763.5445499999998,763.5334499999999,763.5576000000001,763.5676125000001,763.55645,763.5453500000001,763.5695625000001,763.5796124999999,763.5684375,763.5572624999999,763.5553999999998,763.5560249999999,763.5445499999998,763.5334499999999,763.5576000000001,763.5676125000001,763.55645,763.5453500000001,763.5695625000001,763.5796124999999,763.5684375,763.5572624999999,763.5553999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
